pair_id,design_id,operational_id,Hnode,Hlink,hashrate_concentration,validator_count,number_of_attackers,block_creation_interval,max_block_size,inbound_connections,outbound_connections
45769,458,69,0.115,0.315,0.76,898,105,470,7.053635451,20,3
45770,458,70,0.5575,0.235,0.34,321,2,470,7.053635451,20,3
45771,458,71,0.375,0.1225,0.3175,991,48,470,7.053635451,20,3
45772,458,72,0.0925,0.15,0.6775,41,3,470,7.053635451,20,3
45773,458,73,0.585,0.3325,0.67,248,55,470,7.053635451,20,3
45774,458,74,0.2425,0.185,0.445,302,68,470,7.053635451,20,3
45775,458,75,0.5675,0.075,0.655,599,21,470,7.053635451,20,3
45776,458,76,0.575,0.2125,0.4075,721,137,470,7.053635451,20,3
45777,458,77,0.5175,0.2225,0.7375,467,14,470,7.053635451,20,3
45778,458,78,0.385,0.145,0.64,855,177,470,7.053635451,20,3
45779,458,79,0.48,0.1075,0.385,181,37,470,7.053635451,20,3
45780,458,80,0.3525,0.1675,0.1525,573,17,470,7.053635451,20,3
45781,458,81,0.0775,0.295,0.55,287,48,470,7.053635451,20,3
45782,458,82,0.3425,0.3425,0.295,808,195,470,7.053635451,20,3
45783,458,83,0.265,0.33,0.5875,89,3,470,7.053635451,20,3
45784,458,84,0.2975,0.3125,0.1825,276,22,470,7.053635451,20,3
45785,458,85,0.26,0.0675,0.25,779,58,470,7.053635451,20,3
45786,458,86,0.58,0.3575,0.2575,945,117,470,7.053635451,20,3
45787,458,87,0.485,0.3675,0.205,365,50,470,7.053635451,20,3
45788,458,88,0.4975,0.1875,0.7825,921,230,470,7.053635451,20,3
45789,458,89,0.3975,0.0575,0.775,271,6,470,7.053635451,20,3
45790,458,90,0.595,0.0825,0.5275,905,131,470,7.053635451,20,3
45791,458,91,0.105,0.11,0.5725,824,6,470,7.053635451,20,3
45792,458,92,0.17,0.24,0.5125,28,6,470,7.053635451,20,3
45793,458,93,0.5625,0.325,0.16,529,126,470,7.053635451,20,3
45794,458,94,0.1475,0.3925,0.37,986,200,470,7.053635451,20,3
45795,458,95,0.28,0.05,0.4975,963,149,470,7.053635451,20,3
45796,458,96,0.5025,0.1825,0.0825,670,3,470,7.053635451,20,3
45797,458,97,0.1875,0.1175,0.5425,660,153,470,7.053635451,20,3
45798,458,98,0.1325,0.2775,0.2275,682,46,470,7.053635451,20,3
45799,458,99,0.38,0.2875,0.3475,130,21,470,7.053635451,20,3
45800,458,100,0.16,0.0975,0.79,517,49,470,7.053635451,20,3
45801,459,1,0.2825,0.31,0.1775,333,16,326,1.397777043,35,4
45802,459,2,0.095,0.235,0.6,384,3,326,1.397777043,35,4
45803,459,3,0.3925,0.2875,0.33,800,13,326,1.397777043,35,4
45804,459,4,0.415,0.09,0.05,816,29,326,1.397777043,35,4
45805,459,5,0.5925,0.295,0.4875,139,17,326,1.397777043,35,4
45806,459,6,0.2325,0.225,0.255,68,12,326,1.397777043,35,4
45807,459,7,0.5825,0.375,0.065,364,83,326,1.397777043,35,4
45808,459,8,0.1775,0.1,0.42,965,39,326,1.397777043,35,4
45809,459,9,0.31,0.195,0.1175,544,83,326,1.397777043,35,4
45810,459,10,0.1275,0.115,0.7725,120,27,326,1.397777043,35,4
45811,459,11,0.15,0.2375,0.0575,941,75,326,1.397777043,35,4
45812,459,12,0.4825,0.1125,0.6675,163,1,326,1.397777043,35,4
45813,459,13,0.4775,0.3375,0.11,687,4,326,1.397777043,35,4
45814,459,14,0.085,0.3275,0.2775,524,126,326,1.397777043,35,4
45815,459,15,0.1625,0.185,0.0875,261,35,326,1.397777043,35,4
45816,459,16,0.24,0.2175,0.78,755,180,326,1.397777043,35,4
45817,459,17,0.42,0.22,0.705,243,43,326,1.397777043,35,4
45818,459,18,0.14,0.3625,0.1325,581,91,326,1.397777043,35,4
45819,459,19,0.1825,0.355,0.66,125,23,326,1.397777043,35,4
45820,459,20,0.1075,0.16,0.24,998,215,326,1.397777043,35,4
45821,459,21,0.0775,0.4,0.3225,298,18,326,1.397777043,35,4
45822,459,22,0.1125,0.39,0.4125,640,111,326,1.397777043,35,4
45823,459,23,0.3325,0.3575,0.675,720,49,326,1.397777043,35,4
45824,459,24,0.2675,0.3725,0.3975,651,31,326,1.397777043,35,4
45825,459,25,0.565,0.165,0.72,897,99,326,1.397777043,35,4
45826,459,26,0.2725,0.26,0.6375,672,168,326,1.397777043,35,4
45827,459,27,0.355,0.1725,0.63,57,13,326,1.397777043,35,4
45828,459,28,0.405,0.2675,0.5175,931,123,326,1.397777043,35,4
45829,459,29,0.195,0.1325,0.6525,394,53,326,1.397777043,35,4
45830,459,30,0.1225,0.07,0.525,44,3,326,1.397777043,35,4
45831,459,31,0.555,0.35,0.39,419,34,326,1.397777043,35,4
45832,459,32,0.255,0.19,0.315,912,106,326,1.397777043,35,4
45833,459,33,0.5425,0.245,0.69,346,55,326,1.397777043,35,4
45834,459,34,0.4425,0.32,0.645,486,31,326,1.397777043,35,4
45835,459,35,0.205,0.3125,0.5325,456,54,326,1.397777043,35,4
45836,459,36,0.09,0.305,0.765,891,113,326,1.397777043,35,4
45837,459,37,0.145,0.2775,0.7125,279,9,326,1.397777043,35,4
45838,459,38,0.45,0.1775,0.405,152,22,326,1.397777043,35,4
45839,459,39,0.05,0.29,0.155,148,16,326,1.397777043,35,4
45840,459,40,0.2,0.15,0.51,232,54,326,1.397777043,35,4
45841,459,41,0.345,0.25,0.5625,174,16,326,1.397777043,35,4
45842,459,42,0.2125,0.1825,0.57,537,105,326,1.397777043,35,4
45843,459,43,0.305,0.2625,0.095,50,4,326,1.397777043,35,4
45844,459,44,0.4975,0.2425,0.2925,442,25,326,1.397777043,35,4
45845,459,45,0.365,0.105,0.735,597,83,326,1.397777043,35,4
45846,459,46,0.0675,0.0825,0.615,679,138,326,1.397777043,35,4
45847,459,47,0.5325,0.2725,0.2475,847,22,326,1.397777043,35,4
45848,459,48,0.3875,0.21,0.1025,795,173,326,1.397777043,35,4
45849,459,49,0.56,0.1475,0.125,566,50,326,1.397777043,35,4
45850,459,50,0.0625,0.2325,0.375,748,15,326,1.397777043,35,4
45851,459,51,0.515,0.3325,0.495,957,233,326,1.397777043,35,4
45852,459,52,0.25,0.13,0.14,506,12,326,1.397777043,35,4
45853,459,53,0.3225,0.3975,0.6975,945,12,326,1.397777043,35,4
45854,459,54,0.575,0.155,0.185,100,6,326,1.397777043,35,4
45855,459,55,0.2175,0.075,0.225,696,51,326,1.397777043,35,4
45856,459,56,0.4275,0.3475,0.3375,495,89,326,1.397777043,35,4
45857,459,57,0.3375,0.2125,0.4425,838,56,326,1.397777043,35,4
45858,459,58,0.51,0.0725,0.17,268,54,326,1.397777043,35,4
45859,459,59,0.5975,0.1075,0.27,782,145,326,1.397777043,35,4
45860,459,60,0.36,0.055,0.4725,324,34,326,1.397777043,35,4
45861,459,61,0.3725,0.3825,0.45,84,17,326,1.397777043,35,4
45862,459,62,0.135,0.1575,0.2325,109,1,326,1.397777043,35,4
45863,459,63,0.47,0.27,0.1625,611,127,326,1.397777043,35,4
45864,459,64,0.41,0.0975,0.345,293,72,326,1.397777043,35,4
45865,459,65,0.3275,0.08,0.08,255,38,326,1.397777043,35,4
45866,459,66,0.2275,0.0875,0.7875,217,10,326,1.397777043,35,4
45867,459,67,0.2775,0.14,0.4575,555,1,326,1.397777043,35,4
45868,459,68,0.57,0.34,0.5925,77,2,326,1.397777043,35,4
45869,459,69,0.245,0.3925,0.2,222,27,326,1.397777043,35,4
45870,459,70,0.3775,0.135,0.285,738,76,326,1.397777043,35,4
45871,459,71,0.465,0.1175,0.3825,616,80,326,1.397777043,35,4
45872,459,72,0.455,0.28,0.36,185,35,326,1.397777043,35,4
45873,459,73,0.315,0.2275,0.435,312,50,326,1.397777043,35,4
45874,459,74,0.4325,0.38,0.215,982,84,326,1.397777043,35,4
45875,459,75,0.5475,0.1425,0.465,874,144,326,1.397777043,35,4
45876,459,76,0.5875,0.255,0.7425,437,93,326,1.397777043,35,4
45877,459,77,0.0575,0.175,0.6825,777,71,326,1.397777043,35,4
45878,459,78,0.525,0.2975,0.585,724,103,326,1.397777043,35,4
45879,459,79,0.2225,0.33,0.75,356,34,326,1.397777043,35,4
45880,459,80,0.0725,0.315,0.4275,339,72,326,1.397777043,35,4
45881,459,81,0.505,0.2075,0.3,202,20,326,1.397777043,35,4
45882,459,82,0.1175,0.345,0.5475,827,121,326,1.397777043,35,4
45883,459,83,0.1,0.1225,0.3675,407,46,326,1.397777043,35,4
45884,459,84,0.295,0.095,0.5025,425,70,326,1.397777043,35,4
45885,459,85,0.1725,0.2025,0.48,586,31,326,1.397777043,35,4
45886,459,86,0.3,0.1925,0.54,833,43,326,1.397777043,35,4
45887,459,87,0.46,0.065,0.7575,628,12,326,1.397777043,35,4
45888,459,88,0.155,0.2525,0.2075,656,99,326,1.397777043,35,4
45889,459,89,0.2875,0.0525,0.1925,762,171,326,1.397777043,35,4
45890,459,90,0.26,0.37,0.5775,862,191,326,1.397777043,35,4
45891,459,91,0.1675,0.0625,0.3525,919,178,326,1.397777043,35,4
45892,459,92,0.4875,0.1675,0.3075,479,113,326,1.397777043,35,4
45893,459,93,0.4925,0.125,0.6225,972,166,326,1.397777043,35,4
45894,459,94,0.19,0.285,0.0725,466,79,326,1.397777043,35,4
45895,459,95,0.35,0.3225,0.1475,881,168,326,1.397777043,35,4
45896,459,96,0.4375,0.2,0.6075,378,11,326,1.397777043,35,4
45897,459,97,0.4,0.3025,0.7275,703,140,326,1.397777043,35,4
45898,459,98,0.3825,0.365,0.2625,193,8,326,1.397777043,35,4
45899,459,99,0.52,0.3875,0.795,576,59,326,1.397777043,35,4
45900,459,100,0.5375,0.0575,0.555,512,37,326,1.397777043,35,4
45901,460,1,0.525,0.355,0.3625,583,111,806,0.447862655,12,7
45902,460,2,0.3475,0.29,0.3775,360,75,806,0.447862655,12,7
45903,460,3,0.3425,0.2325,0.295,254,2,806,0.447862655,12,7
45904,460,4,0.205,0.0525,0.425,696,85,806,0.447862655,12,7
45905,460,5,0.2275,0.205,0.7025,256,50,806,0.447862655,12,7
45906,460,6,0.3825,0.0875,0.5075,447,52,806,0.447862655,12,7
45907,460,7,0.4525,0.1125,0.575,659,22,806,0.447862655,12,7
45908,460,8,0.4925,0.3175,0.455,918,176,806,0.447862655,12,7
45909,460,9,0.37,0.0625,0.6875,985,29,806,0.447862655,12,7
45910,460,10,0.1875,0.2125,0.6575,809,0,806,0.447862655,12,7
45911,460,11,0.055,0.1725,0.2425,187,13,806,0.447862655,12,7
45912,460,12,0.16,0.35,0.1,159,15,806,0.447862655,12,7
45913,460,13,0.515,0.3675,0.1975,81,12,806,0.447862655,12,7
45914,460,14,0.3375,0.1625,0.115,498,93,806,0.447862655,12,7
45915,460,15,0.57,0.38,0.4925,508,11,806,0.447862655,12,7
45916,460,16,0.585,0.275,0.56,698,141,806,0.447862655,12,7
45917,460,17,0.15,0.075,0.5675,314,45,806,0.447862655,12,7
45918,460,18,0.305,0.25,0.77,470,115,806,0.447862655,12,7
45919,460,19,0.575,0.215,0.16,440,69,806,0.447862655,12,7
45920,460,20,0.3325,0.155,0.4775,25,2,806,0.447862655,12,7
45921,460,21,0.4975,0.07,0.515,234,52,806,0.447862655,12,7
45922,460,22,0.465,0.2575,0.205,241,57,806,0.447862655,12,7
45923,460,23,0.4875,0.1275,0.2725,957,197,806,0.447862655,12,7
45924,460,24,0.42,0.0775,0.085,778,78,806,0.447862655,12,7
45925,460,25,0.315,0.3,0.2575,677,60,806,0.447862655,12,7
45926,460,26,0.06,0.2775,0.7175,456,35,806,0.447862655,12,7
45927,460,27,0.2225,0.255,0.175,518,29,806,0.447862655,12,7
45928,460,28,0.265,0.11,0.1525,573,27,806,0.447862655,12,7
45929,460,29,0.255,0.31,0.5525,132,24,806,0.447862655,12,7
45930,460,30,0.48,0.1775,0.74,268,4,806,0.447862655,12,7
45931,460,31,0.1225,0.3025,0.3475,524,44,806,0.447862655,12,7
45932,460,32,0.1275,0.3375,0.545,364,5,806,0.447862655,12,7
45933,460,33,0.1175,0.235,0.07,966,125,806,0.447862655,12,7
45934,460,34,0.165,0.165,0.5225,676,164,806,0.447862655,12,7
45935,460,35,0.41,0.3875,0.0925,332,75,806,0.447862655,12,7
45936,460,36,0.535,0.1025,0.8,534,29,806,0.447862655,12,7
45937,460,37,0.0725,0.26,0.1675,559,131,806,0.447862655,12,7
45938,460,38,0.2,0.345,0.22,950,170,806,0.447862655,12,7
45939,460,39,0.5025,0.2425,0.3175,647,87,806,0.447862655,12,7
45940,460,40,0.155,0.2725,0.4,770,119,806,0.447862655,12,7
45941,460,41,0.5975,0.0925,0.235,723,124,806,0.447862655,12,7
45942,460,42,0.2975,0.0675,0.055,196,33,806,0.447862655,12,7
45943,460,43,0.53,0.395,0.665,43,5,806,0.447862655,12,7
45944,460,44,0.0675,0.1225,0.4625,292,58,806,0.447862655,12,7
45945,460,45,0.215,0.3775,0.7925,733,76,806,0.447862655,12,7
45946,460,46,0.3875,0.3275,0.355,599,11,806,0.447862655,12,7
45947,460,47,0.11,0.135,0.7475,63,2,806,0.447862655,12,7
45948,460,48,0.1775,0.12,0.62,412,33,806,0.447862655,12,7
45949,460,49,0.3925,0.1875,0.4325,835,122,806,0.447862655,12,7
45950,460,50,0.4375,0.3625,0.7625,799,190,806,0.447862655,12,7
45951,460,51,0.145,0.32,0.65,168,36,806,0.447862655,12,7
45952,460,52,0.2825,0.385,0.4175,275,12,806,0.447862655,12,7
45953,460,53,0.3975,0.2675,0.265,58,2,806,0.447862655,12,7
45954,460,54,0.5425,0.2225,0.5975,151,32,806,0.447862655,12,7
45955,460,55,0.365,0.2175,0.5375,312,32,806,0.447862655,12,7
45956,460,56,0.1325,0.0575,0.325,819,179,806,0.447862655,12,7
45957,460,57,0.425,0.06,0.34,379,27,806,0.447862655,12,7
45958,460,58,0.2375,0.19,0.0775,713,145,806,0.447862655,12,7
45959,460,59,0.1925,0.36,0.44,427,98,806,0.447862655,12,7
45960,460,60,0.32,0.1375,0.5,879,75,806,0.447862655,12,7
45961,460,61,0.0825,0.2475,0.47,928,48,806,0.447862655,12,7
45962,460,62,0.1825,0.1175,0.1825,337,40,806,0.447862655,12,7
45963,460,63,0.43,0.3925,0.2125,746,57,806,0.447862655,12,7
45964,460,64,0.325,0.37,0.59,934,61,806,0.447862655,12,7
45965,460,65,0.27,0.23,0.755,738,92,806,0.447862655,12,7
45966,460,66,0.31,0.325,0.13,895,124,806,0.447862655,12,7
45967,460,67,0.415,0.24,0.7775,138,21,806,0.447862655,12,7
45968,460,68,0.21,0.085,0.3925,73,5,806,0.447862655,12,7
45969,460,69,0.58,0.14,0.7325,401,53,806,0.447862655,12,7
45970,460,70,0.5075,0.295,0.71,892,53,806,0.447862655,12,7
45971,460,71,0.2775,0.3525,0.1225,789,18,806,0.447862655,12,7
45972,460,72,0.5925,0.2,0.1375,119,9,806,0.447862655,12,7
45973,460,73,0.105,0.3975,0.6125,649,106,806,0.447862655,12,7
45974,460,74,0.4475,0.1825,0.6725,383,67,806,0.447862655,12,7
45975,460,75,0.47,0.2075,0.37,973,59,806,0.447862655,12,7
45976,460,76,0.36,0.05,0.6425,90,22,806,0.447862655,12,7
45977,460,77,0.5475,0.18,0.4075,757,161,806,0.447862655,12,7
45978,460,78,0.2875,0.195,0.385,113,12,806,0.447862655,12,7
45979,460,79,0.475,0.2925,0.0625,406,2,806,0.447862655,12,7
45980,460,80,0.0875,0.3725,0.3325,350,43,806,0.447862655,12,7
45981,460,81,0.05,0.2825,0.485,562,77,806,0.447862655,12,7
45982,460,82,0.095,0.0975,0.2875,907,8,806,0.447862655,12,7
45983,460,83,0.5525,0.08,0.25,299,4,806,0.447862655,12,7
45984,460,84,0.26,0.105,0.725,610,113,806,0.447862655,12,7
45985,460,85,0.4025,0.17,0.5825,547,77,806,0.447862655,12,7
45986,460,86,0.0775,0.1575,0.785,858,144,806,0.447862655,12,7
45987,460,87,0.375,0.3325,0.28,828,206,806,0.447862655,12,7
45988,460,88,0.2425,0.1975,0.53,634,25,806,0.447862655,12,7
45989,460,89,0.1,0.225,0.145,37,7,806,0.447862655,12,7
45990,460,90,0.1725,0.285,0.3025,207,36,806,0.447862655,12,7
45991,460,91,0.565,0.335,0.4475,180,7,806,0.447862655,12,7
45992,460,92,0.52,0.1525,0.1075,869,95,806,0.447862655,12,7
45993,460,93,0.5575,0.265,0.635,851,81,806,0.447862655,12,7
45994,460,94,0.355,0.3075,0.695,597,93,806,0.447862655,12,7
45995,460,95,0.25,0.095,0.6275,997,221,806,0.447862655,12,7
45996,460,96,0.4425,0.13,0.31,101,16,806,0.447862655,12,7
45997,460,97,0.46,0.3425,0.605,487,55,806,0.447862655,12,7
45998,460,98,0.1375,0.145,0.19,619,16,806,0.447862655,12,7
45999,460,99,0.2325,0.3125,0.68,216,11,806,0.447862655,12,7
46000,460,100,0.2925,0.1475,0.2275,478,111,806,0.447862655,12,7
46001,461,1,0.5875,0.3,0.5225,413,86,205,5.10410203,3,6
46002,461,2,0.135,0.175,0.675,192,43,205,5.10410203,3,6
46003,461,3,0.51,0.275,0.47,381,1,205,5.10410203,3,6
46004,461,4,0.415,0.09,0.5625,980,175,205,5.10410203,3,6
46005,461,5,0.2175,0.1275,0.765,302,26,205,5.10410203,3,6
46006,461,6,0.1075,0.2925,0.0875,75,4,205,5.10410203,3,6
46007,461,7,0.2125,0.3475,0.395,729,53,205,5.10410203,3,6
46008,461,8,0.3225,0.1375,0.4325,714,1,205,5.10410203,3,6
46009,461,9,0.08,0.2325,0.4625,226,37,205,5.10410203,3,6
46010,461,10,0.34,0.0775,0.6075,501,92,205,5.10410203,3,6
46011,461,11,0.1125,0.085,0.6525,687,91,205,5.10410203,3,6
46012,461,12,0.245,0.2825,0.6375,636,101,205,5.10410203,3,6
46013,461,13,0.0525,0.3175,0.4925,923,100,205,5.10410203,3,6
46014,461,14,0.3,0.19,0.125,767,116,205,5.10410203,3,6
46015,461,15,0.36,0.3275,0.41,588,135,205,5.10410203,3,6
46016,461,16,0.565,0.39,0.795,663,23,205,5.10410203,3,6
46017,461,17,0.1225,0.2225,0.4175,676,63,205,5.10410203,3,6
46018,461,18,0.29,0.3525,0.5775,320,17,205,5.10410203,3,6
46019,461,19,0.14,0.1975,0.2825,857,166,205,5.10410203,3,6
46020,461,20,0.445,0.3725,0.515,272,19,205,5.10410203,3,6
46021,461,21,0.0575,0.105,0.215,308,58,205,5.10410203,3,6
46022,461,22,0.255,0.2175,0.5375,62,2,205,5.10410203,3,6
46023,461,23,0.2275,0.1575,0.14,341,12,205,5.10410203,3,6
46024,461,24,0.3325,0.3125,0.69,28,3,205,5.10410203,3,6
46025,461,25,0.2825,0.3025,0.335,237,7,205,5.10410203,3,6
46026,461,26,0.13,0.1325,0.5525,568,5,205,5.10410203,3,6
46027,461,27,0.15,0.25,0.6225,777,50,205,5.10410203,3,6
46028,461,28,0.5975,0.215,0.7575,760,133,205,5.10410203,3,6
46029,461,29,0.505,0.06,0.3875,653,88,205,5.10410203,3,6
46030,461,30,0.555,0.225,0.1325,407,80,205,5.10410203,3,6
46031,461,31,0.19,0.0675,0.32,514,51,205,5.10410203,3,6
46032,461,32,0.345,0.1725,0.485,604,138,205,5.10410203,3,6
46033,461,33,0.395,0.27,0.3725,831,167,205,5.10410203,3,6
46034,461,34,0.095,0.3775,0.38,393,4,205,5.10410203,3,6
46035,461,35,0.4725,0.335,0.7125,682,146,205,5.10410203,3,6
46036,461,36,0.3775,0.18,0.305,846,27,205,5.10410203,3,6
46037,461,37,0.1,0.2575,0.53,750,185,205,5.10410203,3,6
46038,461,38,0.2225,0.2525,0.095,837,13,205,5.10410203,3,6
46039,461,39,0.2,0.145,0.585,880,191,205,5.10410203,3,6
46040,461,40,0.2625,0.1825,0.7875,389,55,205,5.10410203,3,6
46041,461,41,0.2725,0.33,0.645,208,41,205,5.10410203,3,6
46042,461,42,0.515,0.365,0.2975,498,112,205,5.10410203,3,6
46043,461,43,0.3825,0.2075,0.6675,80,10,205,5.10410203,3,6
46044,461,44,0.4825,0.235,0.3275,958,227,205,5.10410203,3,6
46045,461,45,0.5425,0.12,0.455,111,8,205,5.10410203,3,6
46046,461,46,0.3875,0.3975,0.57,458,37,205,5.10410203,3,6
46047,461,47,0.4,0.185,0.2375,44,0,205,5.10410203,3,6
46048,461,48,0.205,0.37,0.7725,981,178,205,5.10410203,3,6
46049,461,49,0.465,0.095,0.08,435,48,205,5.10410203,3,6
46050,461,50,0.24,0.395,0.23,805,104,205,5.10410203,3,6
46051,461,51,0.2675,0.07,0.4775,785,96,205,5.10410203,3,6
46052,461,52,0.185,0.2875,0.2075,91,20,205,5.10410203,3,6
46053,461,53,0.4925,0.055,0.4025,37,6,205,5.10410203,3,6
46054,461,54,0.3175,0.0525,0.11,367,78,205,5.10410203,3,6
46055,461,55,0.1625,0.38,0.6,128,15,205,5.10410203,3,6
46056,461,56,0.41,0.26,0.78,119,23,205,5.10410203,3,6
46057,461,57,0.4275,0.0725,0.7425,181,3,205,5.10410203,3,6
46058,461,58,0.1775,0.24,0.365,525,33,205,5.10410203,3,6
46059,461,59,0.1575,0.14,0.5,53,13,205,5.10410203,3,6
46060,461,60,0.5925,0.265,0.2,139,11,205,5.10410203,3,6
46061,461,61,0.4775,0.13,0.72,540,58,205,5.10410203,3,6
46062,461,62,0.355,0.3225,0.6825,865,20,205,5.10410203,3,6
46063,461,63,0.0625,0.0625,0.7275,915,44,205,5.10410203,3,6
46064,461,64,0.235,0.2425,0.1625,201,34,205,5.10410203,3,6
46065,461,65,0.2775,0.1075,0.1775,578,118,205,5.10410203,3,6
46066,461,66,0.5325,0.245,0.5925,344,46,205,5.10410203,3,6
46067,461,67,0.455,0.1475,0.17,742,33,205,5.10410203,3,6
46068,461,68,0.3675,0.36,0.26,292,31,205,5.10410203,3,6
46069,461,69,0.52,0.1625,0.275,284,53,205,5.10410203,3,6
46070,461,70,0.195,0.0975,0.3425,263,22,205,5.10410203,3,6
46071,461,71,0.1725,0.115,0.05,963,142,205,5.10410203,3,6
46072,461,72,0.3725,0.21,0.0575,470,65,205,5.10410203,3,6
46073,461,73,0.45,0.285,0.545,536,83,205,5.10410203,3,6
46074,461,74,0.0725,0.355,0.705,359,56,205,5.10410203,3,6
46075,461,75,0.57,0.15,0.245,910,147,205,5.10410203,3,6
46076,461,76,0.1675,0.3375,0.3125,472,60,205,5.10410203,3,6
46077,461,77,0.56,0.1025,0.5075,898,49,205,5.10410203,3,6
46078,461,78,0.5375,0.3825,0.4475,818,122,205,5.10410203,3,6
46079,461,79,0.4875,0.31,0.2225,935,17,205,5.10410203,3,6
46080,461,80,0.25,0.295,0.44,890,183,205,5.10410203,3,6
46081,461,81,0.145,0.2775,0.75,444,19,205,5.10410203,3,6
46082,461,82,0.305,0.2675,0.185,618,72,205,5.10410203,3,6
46083,461,83,0.5775,0.1125,0.615,252,59,205,5.10410203,3,6
46084,461,84,0.405,0.08,0.1925,702,171,205,5.10410203,3,6
46085,461,85,0.4325,0.2,0.29,627,29,205,5.10410203,3,6
46086,461,86,0.31,0.155,0.425,174,12,205,5.10410203,3,6
46087,461,87,0.5475,0.305,0.0725,223,27,205,5.10410203,3,6
46088,461,88,0.0675,0.32,0.2675,551,98,205,5.10410203,3,6
46089,461,89,0.5275,0.1925,0.66,483,10,205,5.10410203,3,6
46090,461,90,0.35,0.1225,0.35,328,47,205,5.10410203,3,6
46091,461,91,0.1175,0.3875,0.065,719,162,205,5.10410203,3,6
46092,461,92,0.295,0.205,0.735,426,101,205,5.10410203,3,6
46093,461,93,0.09,0.0875,0.2525,148,4,205,5.10410203,3,6
46094,461,94,0.46,0.4,0.3575,166,41,205,5.10410203,3,6
46095,461,95,0.5825,0.345,0.1175,593,35,205,5.10410203,3,6
46096,461,96,0.085,0.165,0.1025,641,59,205,5.10410203,3,6
46097,461,97,0.4225,0.3425,0.1475,102,17,205,5.10410203,3,6
46098,461,98,0.5,0.1675,0.6975,800,69,205,5.10410203,3,6
46099,461,99,0.3275,0.3625,0.155,946,69,205,5.10410203,3,6
46100,461,100,0.4375,0.2275,0.63,993,101,205,5.10410203,3,6
46101,462,1,0.085,0.2325,0.555,616,142,847,5.273452048,90,2
46102,462,2,0.185,0.21,0.57,240,38,847,5.273452048,90,2
46103,462,3,0.2775,0.0775,0.2775,600,46,847,5.273452048,90,2
46104,462,4,0.1575,0.095,0.2325,167,25,847,5.273452048,90,2
46105,462,5,0.235,0.3375,0.765,749,184,847,5.273452048,90,2
46106,462,6,0.3675,0.2875,0.4875,915,189,847,5.273452048,90,2
46107,462,7,0.2225,0.365,0.18,357,68,847,5.273452048,90,2
46108,462,8,0.5375,0.3425,0.33,644,146,847,5.273452048,90,2
46109,462,9,0.3275,0.3725,0.54,492,39,847,5.273452048,90,2
46110,462,10,0.2175,0.2075,0.24,516,123,847,5.273452048,90,2
46111,462,11,0.0575,0.2925,0.195,572,61,847,5.273452048,90,2
46112,462,12,0.1225,0.2775,0.75,580,106,847,5.273452048,90,2
46113,462,13,0.345,0.2575,0.0675,677,74,847,5.273452048,90,2
46114,462,14,0.2825,0.3175,0.15,142,32,847,5.273452048,90,2
46115,462,15,0.305,0.1575,0.165,491,91,847,5.273452048,90,2
46116,462,16,0.5775,0.24,0.3,563,98,847,5.273452048,90,2
46117,462,17,0.4775,0.37,0.51,509,86,847,5.273452048,90,2
46118,462,18,0.57,0.3475,0.4125,892,99,847,5.273452048,90,2
46119,462,19,0.075,0.105,0.495,935,38,847,5.273452048,90,2
46120,462,20,0.295,0.275,0.585,981,182,847,5.273452048,90,2
46121,462,21,0.3325,0.1675,0.3375,985,148,847,5.273452048,90,2
46122,462,22,0.3875,0.2675,0.465,717,110,847,5.273452048,90,2
46123,462,23,0.4225,0.31,0.525,856,15,847,5.273452048,90,2
46124,462,24,0.195,0.19,0.4575,465,37,847,5.273452048,90,2
46125,462,25,0.0675,0.1825,0.405,108,7,847,5.273452048,90,2
46126,462,26,0.25,0.055,0.3825,832,159,847,5.273452048,90,2
46127,462,27,0.3775,0.1625,0.1125,285,46,847,5.273452048,90,2
46128,462,28,0.4925,0.18,0.1725,684,19,847,5.273452048,90,2
46129,462,29,0.1675,0.3275,0.345,374,33,847,5.273452048,90,2
46130,462,30,0.395,0.235,0.5475,112,1,847,5.273452048,90,2
46131,462,31,0.08,0.3125,0.66,263,8,847,5.273452048,90,2
46132,462,32,0.45,0.115,0.7825,521,91,847,5.273452048,90,2
46133,462,33,0.245,0.12,0.36,308,14,847,5.273452048,90,2
46134,462,34,0.355,0.3525,0.7125,842,40,847,5.273452048,90,2
46135,462,35,0.3175,0.395,0.3525,778,30,847,5.273452048,90,2
