design_id,overload_condition_id,source_operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,fraction_of_attackers,number_of_attackers,realized_fraction_of_attackers,number_of_attackers,transaction_arrival_rate
D105,S029,O058,4,74,1.688409456,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,47.9143224
D105,S030,O042,4,74,1.688409456,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,47.9143224
D105,S031,O083,4,74,1.688409456,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,47.9143224
D105,S032,O086,4,74,1.688409456,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,47.9143224
D106,S001,O004,6,840,2.071719566,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,5.179298915
D106,S002,O061,6,840,2.071719566,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,5.179298915
D106,S003,O084,6,840,2.071719566,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,5.179298915
D106,S004,O040,6,840,2.071719566,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,5.179298915
D106,S005,O074,6,840,2.071719566,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,5.179298915
D106,S006,O014,6,840,2.071719566,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,5.179298915
D106,S007,O095,6,840,2.071719566,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,5.179298915
D106,S008,O008,6,840,2.071719566,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,5.179298915
D106,S009,O044,6,840,2.071719566,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,5.179298915
D106,S010,O071,6,840,2.071719566,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,5.179298915
D106,S011,O005,6,840,2.071719566,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,5.179298915
D106,S012,O094,6,840,2.071719566,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,5.179298915
D106,S013,O049,6,840,2.071719566,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,5.179298915
D106,S014,O002,6,840,2.071719566,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,5.179298915
D106,S015,O009,6,840,2.071719566,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,5.179298915
D106,S016,O096,6,840,2.071719566,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,5.179298915
D106,S017,O067,6,840,2.071719566,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,5.179298915
D106,S018,O037,6,840,2.071719566,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,5.179298915
D106,S019,O039,6,840,2.071719566,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,5.179298915
D106,S020,O029,6,840,2.071719566,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,5.179298915
D106,S021,O055,6,840,2.071719566,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,5.179298915
D106,S022,O075,6,840,2.071719566,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,5.179298915
D106,S023,O052,6,840,2.071719566,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,5.179298915
D106,S024,O020,6,840,2.071719566,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,5.179298915
D106,S025,O023,6,840,2.071719566,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,5.179298915
D106,S026,O069,6,840,2.071719566,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,5.179298915
D106,S027,O054,6,840,2.071719566,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,5.179298915
D106,S028,O063,6,840,2.071719566,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,5.179298915
D106,S029,O058,6,840,2.071719566,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,5.179298915
D106,S030,O042,6,840,2.071719566,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,5.179298915
D106,S031,O083,6,840,2.071719566,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,5.179298915
D106,S032,O086,6,840,2.071719566,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,5.179298915
D107,S001,O004,7,61,0.987241312,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,33.986996
D107,S002,O061,7,61,0.987241312,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,33.986996
D107,S003,O084,7,61,0.987241312,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,33.986996
D107,S004,O040,7,61,0.987241312,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,33.986996
D107,S005,O074,7,61,0.987241312,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,33.986996
D107,S006,O014,7,61,0.987241312,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,33.986996
D107,S007,O095,7,61,0.987241312,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,33.986996
D107,S008,O008,7,61,0.987241312,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,33.986996
D107,S009,O044,7,61,0.987241312,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,33.986996
D107,S010,O071,7,61,0.987241312,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,33.986996
D107,S011,O005,7,61,0.987241312,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,33.986996
D107,S012,O094,7,61,0.987241312,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,33.986996
D107,S013,O049,7,61,0.987241312,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,33.986996
D107,S014,O002,7,61,0.987241312,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,33.986996
D107,S015,O009,7,61,0.987241312,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,33.986996
D107,S016,O096,7,61,0.987241312,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,33.986996
D107,S017,O067,7,61,0.987241312,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,33.986996
D107,S018,O037,7,61,0.987241312,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,33.986996
D107,S019,O039,7,61,0.987241312,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,33.986996
D107,S020,O029,7,61,0.987241312,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,33.986996
D107,S021,O055,7,61,0.987241312,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,33.986996
D107,S022,O075,7,61,0.987241312,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,33.986996
D107,S023,O052,7,61,0.987241312,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,33.986996
D107,S024,O020,7,61,0.987241312,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,33.986996
D107,S025,O023,7,61,0.987241312,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,33.986996
D107,S026,O069,7,61,0.987241312,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,33.986996
D107,S027,O054,7,61,0.987241312,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,33.986996
D107,S028,O063,7,61,0.987241312,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,33.986996
D107,S029,O058,7,61,0.987241312,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,33.986996
D107,S030,O042,7,61,0.987241312,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,33.986996
D107,S031,O083,7,61,0.987241312,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,33.986996
D107,S032,O086,7,61,0.987241312,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,33.986996
D108,S001,O004,5,100,0.444344169,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,9.331227542
D108,S002,O061,5,100,0.444344169,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,9.331227542
D108,S003,O084,5,100,0.444344169,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,9.331227542
D108,S004,O040,5,100,0.444344169,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,9.331227542
D108,S005,O074,5,100,0.444344169,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,9.331227542
D108,S006,O014,5,100,0.444344169,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,9.331227542
D108,S007,O095,5,100,0.444344169,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,9.331227542
D108,S008,O008,5,100,0.444344169,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,9.331227542
D108,S009,O044,5,100,0.444344169,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,9.331227542
D108,S010,O071,5,100,0.444344169,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,9.331227542
D108,S011,O005,5,100,0.444344169,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,9.331227542
D108,S012,O094,5,100,0.444344169,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,9.331227542
D108,S013,O049,5,100,0.444344169,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,9.331227542
D108,S014,O002,5,100,0.444344169,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,9.331227542
D108,S015,O009,5,100,0.444344169,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,9.331227542
D108,S016,O096,5,100,0.444344169,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,9.331227542
D108,S017,O067,5,100,0.444344169,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,9.331227542
D108,S018,O037,5,100,0.444344169,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,9.331227542
D108,S019,O039,5,100,0.444344169,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,9.331227542
D108,S020,O029,5,100,0.444344169,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,9.331227542
D108,S021,O055,5,100,0.444344169,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,9.331227542
D108,S022,O075,5,100,0.444344169,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,9.331227542
D108,S023,O052,5,100,0.444344169,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,9.331227542
D108,S024,O020,5,100,0.444344169,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,9.331227542
D108,S025,O023,5,100,0.444344169,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,9.331227542
D108,S026,O069,5,100,0.444344169,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,9.331227542
D108,S027,O054,5,100,0.444344169,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,9.331227542
D108,S028,O063,5,100,0.444344169,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,9.331227542
D108,S029,O058,5,100,0.444344169,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,9.331227542
D108,S030,O042,5,100,0.444344169,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,9.331227542
D108,S031,O083,5,100,0.444344169,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,9.331227542
D108,S032,O086,5,100,0.444344169,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,9.331227542
D109,S001,O004,2,361,1.053603839,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,6.128997401
D109,S002,O061,2,361,1.053603839,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,6.128997401
D109,S003,O084,2,361,1.053603839,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,6.128997401
D109,S004,O040,2,361,1.053603839,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,6.128997401
D109,S005,O074,2,361,1.053603839,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,6.128997401
D109,S006,O014,2,361,1.053603839,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,6.128997401
D109,S007,O095,2,361,1.053603839,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,6.128997401
D109,S008,O008,2,361,1.053603839,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,6.128997401
D109,S009,O044,2,361,1.053603839,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,6.128997401
D109,S010,O071,2,361,1.053603839,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,6.128997401
D109,S011,O005,2,361,1.053603839,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,6.128997401
D109,S012,O094,2,361,1.053603839,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,6.128997401
D109,S013,O049,2,361,1.053603839,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,6.128997401
D109,S014,O002,2,361,1.053603839,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,6.128997401
D109,S015,O009,2,361,1.053603839,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,6.128997401
D109,S016,O096,2,361,1.053603839,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,6.128997401
D109,S017,O067,2,361,1.053603839,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,6.128997401
D109,S018,O037,2,361,1.053603839,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,6.128997401
D109,S019,O039,2,361,1.053603839,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,6.128997401
D109,S020,O029,2,361,1.053603839,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,6.128997401
D109,S021,O055,2,361,1.053603839,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,6.128997401
D109,S022,O075,2,361,1.053603839,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,6.128997401
D109,S023,O052,2,361,1.053603839,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,6.128997401
D109,S024,O020,2,361,1.053603839,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,6.128997401
D109,S025,O023,2,361,1.053603839,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,6.128997401
D109,S026,O069,2,361,1.053603839,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,6.128997401
D109,S027,O054,2,361,1.053603839,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,6.128997401
D109,S028,O063,2,361,1.053603839,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,6.128997401
D109,S029,O058,2,361,1.053603839,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,6.128997401
D109,S030,O042,2,361,1.053603839,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,6.128997401
D109,S031,O083,2,361,1.053603839,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,6.128997401
D109,S032,O086,2,361,1.053603839,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,6.128997401
D110,S001,O004,5,133,0.732915428,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,11.57234886
D110,S002,O061,5,133,0.732915428,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,11.57234886
D110,S003,O084,5,133,0.732915428,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,11.57234886
D110,S004,O040,5,133,0.732915428,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,11.57234886
D110,S005,O074,5,133,0.732915428,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,11.57234886
D110,S006,O014,5,133,0.732915428,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,11.57234886
D110,S007,O095,5,133,0.732915428,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,11.57234886
D110,S008,O008,5,133,0.732915428,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,11.57234886
D110,S009,O044,5,133,0.732915428,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,11.57234886
D110,S010,O071,5,133,0.732915428,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,11.57234886
D110,S011,O005,5,133,0.732915428,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,11.57234886
D110,S012,O094,5,133,0.732915428,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,11.57234886
D110,S013,O049,5,133,0.732915428,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,11.57234886
D110,S014,O002,5,133,0.732915428,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,11.57234886
D110,S015,O009,5,133,0.732915428,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,11.57234886
D110,S016,O096,5,133,0.732915428,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,11.57234886
D110,S017,O067,5,133,0.732915428,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,11.57234886
D110,S018,O037,5,133,0.732915428,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,11.57234886
D110,S019,O039,5,133,0.732915428,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,11.57234886
D110,S020,O029,5,133,0.732915428,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,11.57234886
D110,S021,O055,5,133,0.732915428,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,11.57234886
D110,S022,O075,5,133,0.732915428,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,11.57234886
D110,S023,O052,5,133,0.732915428,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,11.57234886
D110,S024,O020,5,133,0.732915428,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,11.57234886
D110,S025,O023,5,133,0.732915428,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,11.57234886
D110,S026,O069,5,133,0.732915428,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,11.57234886
D110,S027,O054,5,133,0.732915428,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,11.57234886
D110,S028,O063,5,133,0.732915428,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,11.57234886
D110,S029,O058,5,133,0.732915428,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,11.57234886
D110,S030,O042,5,133,0.732915428,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,11.57234886
D110,S031,O083,5,133,0.732915428,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,11.57234886
D110,S032,O086,5,133,0.732915428,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,11.57234886
D111,S001,O004,4,556,0.271542056,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,1.025608484
D111,S002,O061,4,556,0.271542056,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,1.025608484
D111,S003,O084,4,556,0.271542056,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,1.025608484
D111,S004,O040,4,556,0.271542056,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,1.025608484
D111,S005,O074,4,556,0.271542056,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,1.025608484
D111,S006,O014,4,556,0.271542056,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,1.025608484
D111,S007,O095,4,556,0.271542056,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,1.025608484
