design_id,overload_condition_id,source_operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,relative_transaction_load,number_of_attackers
D112,S020,O029,2,978,0.298422661,744,0.31398409,0.144642217,0.380464816,1.05,47
D112,S021,O055,2,978,0.298422661,143,0.09821222,0.163666817,0.285033773,1.05,17
D112,S022,O075,2,978,0.298422661,31,0.495260113,0.154710174,0.269857669,1.05,5
D112,S023,O052,2,978,0.298422661,249,0.293109713,0.381495942,0.29384703,1.05,30
D112,S024,O020,2,978,0.298422661,113,0.348269976,0.095285863,0.409466489,1.05,28
D112,S025,O023,2,978,0.298422661,410,0.214451437,0.12789836,0.094002538,1.05,34
D112,S026,O069,2,978,0.298422661,600,0.193256125,0.259153683,0.18565311,1.05,107
D112,S027,O054,2,978,0.298422661,70,0.483939677,0.225369653,0.039302168,1.05,11
D112,S028,O063,2,978,0.298422661,159,0.167777479,0.069957712,0.130372357,1.05,38
D112,S029,O058,2,978,0.298422661,22,0.090722232,0.036785238,0.101049312,1.05,4
D112,S030,O042,2,978,0.298422661,533,0.049123846,0.273615249,0.271891148,1.05,28
D112,S031,O083,2,978,0.298422661,89,0.002629244,0.11891721,0.012340148,1.05,13
D112,S032,O086,2,978,0.298422661,135,0.469888219,0.056365997,0.043821459,1.05,28
D113,S001,O004,7,215,2.254735272,544,0.015441285,0.39993713,0.047767101,1.05,12
D113,S002,O061,7,215,2.254735272,27,0.381805437,0.01616482,0.491613692,1.05,4
D113,S003,O084,7,215,2.254735272,797,0.372992677,0.000386491,0.00152113,1.05,169
D113,S004,O040,7,215,2.254735272,585,0.392959459,0.39457393,0.498815231,1.05,30
D113,S005,O074,7,215,2.254735272,36,0.042568944,0.004280635,0.087293441,1.05,3
D113,S006,O014,7,215,2.254735272,505,0.055050564,0.385744929,0.323573274,1.05,126
D113,S007,O095,7,215,2.254735272,29,0.365502327,0.314203797,0.177999519,1.05,3
D113,S008,O008,7,215,2.254735272,217,0.118365868,0.010264005,0.438577644,1.05,4
D113,S009,O044,7,215,2.254735272,721,0.432376139,0.324925408,0.144007894,1.05,148
D113,S010,O071,7,215,2.254735272,830,0.025772238,0.059916076,0.006124037,1.05,1
D113,S011,O005,7,215,2.254735272,472,0.458927508,0.08115278,0.018055532,1.05,8
D113,S012,O094,7,215,2.254735272,888,0.302089761,0.091469055,0.358945917,1.05,193
D113,S013,O049,7,215,2.254735272,33,0.068127718,0.327197905,0.351458552,1.05,6
D113,S014,O002,7,215,2.254735272,71,0.386957289,0.33590604,0.423756547,1.05,16
D113,S015,O009,7,215,2.254735272,39,0.272204984,0.243100415,0.446678,1.05,1
D113,S016,O096,7,215,2.254735272,91,0.16170145,0.264353919,0.069555674,1.05,20
D113,S017,O067,7,215,2.254735272,60,0.359928689,0.02076874,0.174232425,1.05,6
D113,S018,O037,7,215,2.254735272,232,0.083660283,0.374766445,0.463420281,1.05,16
D113,S019,O039,7,215,2.254735272,48,0.232718262,0.17994217,0.033136716,1.05,1
D113,S020,O029,7,215,2.254735272,744,0.31398409,0.144642217,0.380464816,1.05,47
D113,S021,O055,7,215,2.254735272,143,0.09821222,0.163666817,0.285033773,1.05,17
D113,S022,O075,7,215,2.254735272,31,0.495260113,0.154710174,0.269857669,1.05,5
D113,S023,O052,7,215,2.254735272,249,0.293109713,0.381495942,0.29384703,1.05,30
D113,S024,O020,7,215,2.254735272,113,0.348269976,0.095285863,0.409466489,1.05,28
D113,S025,O023,7,215,2.254735272,410,0.214451437,0.12789836,0.094002538,1.05,34
D113,S026,O069,7,215,2.254735272,600,0.193256125,0.259153683,0.18565311,1.05,107
D113,S027,O054,7,215,2.254735272,70,0.483939677,0.225369653,0.039302168,1.05,11
D113,S028,O063,7,215,2.254735272,159,0.167777479,0.069957712,0.130372357,1.05,38
D113,S029,O058,7,215,2.254735272,22,0.090722232,0.036785238,0.101049312,1.05,4
D113,S030,O042,7,215,2.254735272,533,0.049123846,0.273615249,0.271891148,1.05,28
D113,S031,O083,7,215,2.254735272,89,0.002629244,0.11891721,0.012340148,1.05,13
D113,S032,O086,7,215,2.254735272,135,0.469888219,0.056365997,0.043821459,1.05,28
D114,S001,O004,6,941,5.269639679,544,0.015441285,0.39993713,0.047767101,1.05,12
D114,S002,O061,6,941,5.269639679,27,0.381805437,0.01616482,0.491613692,1.05,4
D114,S003,O084,6,941,5.269639679,797,0.372992677,0.000386491,0.00152113,1.05,169
D114,S004,O040,6,941,5.269639679,585,0.392959459,0.39457393,0.498815231,1.05,30
D114,S005,O074,6,941,5.269639679,36,0.042568944,0.004280635,0.087293441,1.05,3
D114,S006,O014,6,941,5.269639679,505,0.055050564,0.385744929,0.323573274,1.05,126
D114,S007,O095,6,941,5.269639679,29,0.365502327,0.314203797,0.177999519,1.05,3
D114,S008,O008,6,941,5.269639679,217,0.118365868,0.010264005,0.438577644,1.05,4
D114,S009,O044,6,941,5.269639679,721,0.432376139,0.324925408,0.144007894,1.05,148
D114,S010,O071,6,941,5.269639679,830,0.025772238,0.059916076,0.006124037,1.05,1
D114,S011,O005,6,941,5.269639679,472,0.458927508,0.08115278,0.018055532,1.05,8
D114,S012,O094,6,941,5.269639679,888,0.302089761,0.091469055,0.358945917,1.05,193
D114,S013,O049,6,941,5.269639679,33,0.068127718,0.327197905,0.351458552,1.05,6
D114,S014,O002,6,941,5.269639679,71,0.386957289,0.33590604,0.423756547,1.05,16
D114,S015,O009,6,941,5.269639679,39,0.272204984,0.243100415,0.446678,1.05,1
D114,S016,O096,6,941,5.269639679,91,0.16170145,0.264353919,0.069555674,1.05,20
D114,S017,O067,6,941,5.269639679,60,0.359928689,0.02076874,0.174232425,1.05,6
D114,S018,O037,6,941,5.269639679,232,0.083660283,0.374766445,0.463420281,1.05,16
D114,S019,O039,6,941,5.269639679,48,0.232718262,0.17994217,0.033136716,1.05,1
D114,S020,O029,6,941,5.269639679,744,0.31398409,0.144642217,0.380464816,1.05,47
D114,S021,O055,6,941,5.269639679,143,0.09821222,0.163666817,0.285033773,1.05,17
D114,S022,O075,6,941,5.269639679,31,0.495260113,0.154710174,0.269857669,1.05,5
D114,S023,O052,6,941,5.269639679,249,0.293109713,0.381495942,0.29384703,1.05,30
D114,S024,O020,6,941,5.269639679,113,0.348269976,0.095285863,0.409466489,1.05,28
D114,S025,O023,6,941,5.269639679,410,0.214451437,0.12789836,0.094002538,1.05,34
D114,S026,O069,6,941,5.269639679,600,0.193256125,0.259153683,0.18565311,1.05,107
D114,S027,O054,6,941,5.269639679,70,0.483939677,0.225369653,0.039302168,1.05,11
D114,S028,O063,6,941,5.269639679,159,0.167777479,0.069957712,0.130372357,1.05,38
D114,S029,O058,6,941,5.269639679,22,0.090722232,0.036785238,0.101049312,1.05,4
D114,S030,O042,6,941,5.269639679,533,0.049123846,0.273615249,0.271891148,1.05,28
D114,S031,O083,6,941,5.269639679,89,0.002629244,0.11891721,0.012340148,1.05,13
D114,S032,O086,6,941,5.269639679,135,0.469888219,0.056365997,0.043821459,1.05,28
D115,S001,O004,1,77,1.322131557,544,0.015441285,0.39993713,0.047767101,1.05,12
D115,S002,O061,1,77,1.322131557,27,0.381805437,0.01616482,0.491613692,1.05,4
D115,S003,O084,1,77,1.322131557,797,0.372992677,0.000386491,0.00152113,1.05,169
D115,S004,O040,1,77,1.322131557,585,0.392959459,0.39457393,0.498815231,1.05,30
D115,S005,O074,1,77,1.322131557,36,0.042568944,0.004280635,0.087293441,1.05,3
D115,S006,O014,1,77,1.322131557,505,0.055050564,0.385744929,0.323573274,1.05,126
D115,S007,O095,1,77,1.322131557,29,0.365502327,0.314203797,0.177999519,1.05,3
D115,S008,O008,1,77,1.322131557,217,0.118365868,0.010264005,0.438577644,1.05,4
D115,S009,O044,1,77,1.322131557,721,0.432376139,0.324925408,0.144007894,1.05,148
D115,S010,O071,1,77,1.322131557,830,0.025772238,0.059916076,0.006124037,1.05,1
D115,S011,O005,1,77,1.322131557,472,0.458927508,0.08115278,0.018055532,1.05,8
D115,S012,O094,1,77,1.322131557,888,0.302089761,0.091469055,0.358945917,1.05,193
D115,S013,O049,1,77,1.322131557,33,0.068127718,0.327197905,0.351458552,1.05,6
D115,S014,O002,1,77,1.322131557,71,0.386957289,0.33590604,0.423756547,1.05,16
D115,S015,O009,1,77,1.322131557,39,0.272204984,0.243100415,0.446678,1.05,1
D115,S016,O096,1,77,1.322131557,91,0.16170145,0.264353919,0.069555674,1.05,20
D115,S017,O067,1,77,1.322131557,60,0.359928689,0.02076874,0.174232425,1.05,6
D115,S018,O037,1,77,1.322131557,232,0.083660283,0.374766445,0.463420281,1.05,16
D115,S019,O039,1,77,1.322131557,48,0.232718262,0.17994217,0.033136716,1.05,1
D115,S020,O029,1,77,1.322131557,744,0.31398409,0.144642217,0.380464816,1.05,47
D115,S021,O055,1,77,1.322131557,143,0.09821222,0.163666817,0.285033773,1.05,17
D115,S022,O075,1,77,1.322131557,31,0.495260113,0.154710174,0.269857669,1.05,5
D115,S023,O052,1,77,1.322131557,249,0.293109713,0.381495942,0.29384703,1.05,30
D115,S024,O020,1,77,1.322131557,113,0.348269976,0.095285863,0.409466489,1.05,28
D115,S025,O023,1,77,1.322131557,410,0.214451437,0.12789836,0.094002538,1.05,34
D115,S026,O069,1,77,1.322131557,600,0.193256125,0.259153683,0.18565311,1.05,107
D115,S027,O054,1,77,1.322131557,70,0.483939677,0.225369653,0.039302168,1.05,11
D115,S028,O063,1,77,1.322131557,159,0.167777479,0.069957712,0.130372357,1.05,38
D115,S029,O058,1,77,1.322131557,22,0.090722232,0.036785238,0.101049312,1.05,4
D115,S030,O042,1,77,1.322131557,533,0.049123846,0.273615249,0.271891148,1.05,28
D115,S031,O083,1,77,1.322131557,89,0.002629244,0.11891721,0.012340148,1.05,13
D115,S032,O086,1,77,1.322131557,135,0.469888219,0.056365997,0.043821459,1.05,28
D116,S001,O004,4,1043,7.936094537,544,0.015441285,0.39993713,0.047767101,1.05,12
D116,S002,O061,4,1043,7.936094537,27,0.381805437,0.01616482,0.491613692,1.05,4
D116,S003,O084,4,1043,7.936094537,797,0.372992677,0.000386491,0.00152113,1.05,169
D116,S004,O040,4,1043,7.936094537,585,0.392959459,0.39457393,0.498815231,1.05,30
D116,S005,O074,4,1043,7.936094537,36,0.042568944,0.004280635,0.087293441,1.05,3
D116,S006,O014,4,1043,7.936094537,505,0.055050564,0.385744929,0.323573274,1.05,126
D116,S007,O095,4,1043,7.936094537,29,0.365502327,0.314203797,0.177999519,1.05,3
D116,S008,O008,4,1043,7.936094537,217,0.118365868,0.010264005,0.438577644,1.05,4
D116,S009,O044,4,1043,7.936094537,721,0.432376139,0.324925408,0.144007894,1.05,148
D116,S010,O071,4,1043,7.936094537,830,0.025772238,0.059916076,0.006124037,1.05,1
D116,S011,O005,4,1043,7.936094537,472,0.458927508,0.08115278,0.018055532,1.05,8
D116,S012,O094,4,1043,7.936094537,888,0.302089761,0.091469055,0.358945917,1.05,193
D116,S013,O049,4,1043,7.936094537,33,0.068127718,0.327197905,0.351458552,1.05,6
D116,S014,O002,4,1043,7.936094537,71,0.386957289,0.33590604,0.423756547,1.05,16
D116,S015,O009,4,1043,7.936094537,39,0.272204984,0.243100415,0.446678,1.05,1
D116,S016,O096,4,1043,7.936094537,91,0.16170145,0.264353919,0.069555674,1.05,20
D116,S017,O067,4,1043,7.936094537,60,0.359928689,0.02076874,0.174232425,1.05,6
D116,S018,O037,4,1043,7.936094537,232,0.083660283,0.374766445,0.463420281,1.05,16
D116,S019,O039,4,1043,7.936094537,48,0.232718262,0.17994217,0.033136716,1.05,1
D116,S020,O029,4,1043,7.936094537,744,0.31398409,0.144642217,0.380464816,1.05,47
D116,S021,O055,4,1043,7.936094537,143,0.09821222,0.163666817,0.285033773,1.05,17
D116,S022,O075,4,1043,7.936094537,31,0.495260113,0.154710174,0.269857669,1.05,5
D116,S023,O052,4,1043,7.936094537,249,0.293109713,0.381495942,0.29384703,1.05,30
D116,S024,O020,4,1043,7.936094537,113,0.348269976,0.095285863,0.409466489,1.05,28
D116,S025,O023,4,1043,7.936094537,410,0.214451437,0.12789836,0.094002538,1.05,34
D116,S026,O069,4,1043,7.936094537,600,0.193256125,0.259153683,0.18565311,1.05,107
D116,S027,O054,4,1043,7.936094537,70,0.483939677,0.225369653,0.039302168,1.05,11
D116,S028,O063,4,1043,7.936094537,159,0.167777479,0.069957712,0.130372357,1.05,38
D116,S029,O058,4,1043,7.936094537,22,0.090722232,0.036785238,0.101049312,1.05,4
D116,S030,O042,4,1043,7.936094537,533,0.049123846,0.273615249,0.271891148,1.05,28
D116,S031,O083,4,1043,7.936094537,89,0.002629244,0.11891721,0.012340148,1.05,13
D116,S032,O086,4,1043,7.936094537,135,0.469888219,0.056365997,0.043821459,1.05,28
D117,S001,O004,1,697,7.063418201,544,0.015441285,0.39993713,0.047767101,1.05,12
D117,S002,O061,1,697,7.063418201,27,0.381805437,0.01616482,0.491613692,1.05,4
D117,S003,O084,1,697,7.063418201,797,0.372992677,0.000386491,0.00152113,1.05,169
D117,S004,O040,1,697,7.063418201,585,0.392959459,0.39457393,0.498815231,1.05,30
D117,S005,O074,1,697,7.063418201,36,0.042568944,0.004280635,0.087293441,1.05,3
D117,S006,O014,1,697,7.063418201,505,0.055050564,0.385744929,0.323573274,1.05,126
D117,S007,O095,1,697,7.063418201,29,0.365502327,0.314203797,0.177999519,1.05,3
D117,S008,O008,1,697,7.063418201,217,0.118365868,0.010264005,0.438577644,1.05,4
D117,S009,O044,1,697,7.063418201,721,0.432376139,0.324925408,0.144007894,1.05,148
D117,S010,O071,1,697,7.063418201,830,0.025772238,0.059916076,0.006124037,1.05,1
D117,S011,O005,1,697,7.063418201,472,0.458927508,0.08115278,0.018055532,1.05,8
D117,S012,O094,1,697,7.063418201,888,0.302089761,0.091469055,0.358945917,1.05,193
D117,S013,O049,1,697,7.063418201,33,0.068127718,0.327197905,0.351458552,1.05,6
D117,S014,O002,1,697,7.063418201,71,0.386957289,0.33590604,0.423756547,1.05,16
D117,S015,O009,1,697,7.063418201,39,0.272204984,0.243100415,0.446678,1.05,1
D117,S016,O096,1,697,7.063418201,91,0.16170145,0.264353919,0.069555674,1.05,20
D117,S017,O067,1,697,7.063418201,60,0.359928689,0.02076874,0.174232425,1.05,6
D117,S018,O037,1,697,7.063418201,232,0.083660283,0.374766445,0.463420281,1.05,16
D117,S019,O039,1,697,7.063418201,48,0.232718262,0.17994217,0.033136716,1.05,1
D117,S020,O029,1,697,7.063418201,744,0.31398409,0.144642217,0.380464816,1.05,47
D117,S021,O055,1,697,7.063418201,143,0.09821222,0.163666817,0.285033773,1.05,17
D117,S022,O075,1,697,7.063418201,31,0.495260113,0.154710174,0.269857669,1.05,5
D117,S023,O052,1,697,7.063418201,249,0.293109713,0.381495942,0.29384703,1.05,30
D117,S024,O020,1,697,7.063418201,113,0.348269976,0.095285863,0.409466489,1.05,28
D117,S025,O023,1,697,7.063418201,410,0.214451437,0.12789836,0.094002538,1.05,34
D117,S026,O069,1,697,7.063418201,600,0.193256125,0.259153683,0.18565311,1.05,107
D117,S027,O054,1,697,7.063418201,70,0.483939677,0.225369653,0.039302168,1.05,11
D117,S028,O063,1,697,7.063418201,159,0.167777479,0.069957712,0.130372357,1.05,38
D117,S029,O058,1,697,7.063418201,22,0.090722232,0.036785238,0.101049312,1.05,4
D117,S030,O042,1,697,7.063418201,533,0.049123846,0.273615249,0.271891148,1.05,28
D117,S031,O083,1,697,7.063418201,89,0.002629244,0.11891721,0.012340148,1.05,13
D117,S032,O086,1,697,7.063418201,135,0.469888219,0.056365997,0.043821459,1.05,28
D118,S001,O004,4,1114,0.319192161,544,0.015441285,0.39993713,0.047767101,1.05,12
D118,S002,O061,4,1114,0.319192161,27,0.381805437,0.01616482,0.491613692,1.05,4
D118,S003,O084,4,1114,0.319192161,797,0.372992677,0.000386491,0.00152113,1.05,169
D118,S004,O040,4,1114,0.319192161,585,0.392959459,0.39457393,0.498815231,1.05,30
D118,S005,O074,4,1114,0.319192161,36,0.042568944,0.004280635,0.087293441,1.05,3
D118,S006,O014,4,1114,0.319192161,505,0.055050564,0.385744929,0.323573274,1.05,126
D118,S007,O095,4,1114,0.319192161,29,0.365502327,0.314203797,0.177999519,1.05,3
D118,S008,O008,4,1114,0.319192161,217,0.118365868,0.010264005,0.438577644,1.05,4
D118,S009,O044,4,1114,0.319192161,721,0.432376139,0.324925408,0.144007894,1.05,148
D118,S010,O071,4,1114,0.319192161,830,0.025772238,0.059916076,0.006124037,1.05,1
D118,S011,O005,4,1114,0.319192161,472,0.458927508,0.08115278,0.018055532,1.05,8
D118,S012,O094,4,1114,0.319192161,888,0.302089761,0.091469055,0.358945917,1.05,193
D118,S013,O049,4,1114,0.319192161,33,0.068127718,0.327197905,0.351458552,1.05,6
D118,S014,O002,4,1114,0.319192161,71,0.386957289,0.33590604,0.423756547,1.05,16
D118,S015,O009,4,1114,0.319192161,39,0.272204984,0.243100415,0.446678,1.05,1
D118,S016,O096,4,1114,0.319192161,91,0.16170145,0.264353919,0.069555674,1.05,20
D118,S017,O067,4,1114,0.319192161,60,0.359928689,0.02076874,0.174232425,1.05,6
D118,S018,O037,4,1114,0.319192161,232,0.083660283,0.374766445,0.463420281,1.05,16
D118,S019,O039,4,1114,0.319192161,48,0.232718262,0.17994217,0.033136716,1.05,1
D118,S020,O029,4,1114,0.319192161,744,0.31398409,0.144642217,0.380464816,1.05,47
D118,S021,O055,4,1114,0.319192161,143,0.09821222,0.163666817,0.285033773,1.05,17
D118,S022,O075,4,1114,0.319192161,31,0.495260113,0.154710174,0.269857669,1.05,5
D118,S023,O052,4,1114,0.319192161,249,0.293109713,0.381495942,0.29384703,1.05,30
D118,S024,O020,4,1114,0.319192161,113,0.348269976,0.095285863,0.409466489,1.05,28
D118,S025,O023,4,1114,0.319192161,410,0.214451437,0.12789836,0.094002538,1.05,34
D118,S026,O069,4,1114,0.319192161,600,0.193256125,0.259153683,0.18565311,1.05,107
D118,S027,O054,4,1114,0.319192161,70,0.483939677,0.225369653,0.039302168,1.05,11
D118,S028,O063,4,1114,0.319192161,159,0.167777479,0.069957712,0.130372357,1.05,38
D118,S029,O058,4,1114,0.319192161,22,0.090722232,0.036785238,0.101049312,1.05,4
D118,S030,O042,4,1114,0.319192161,533,0.049123846,0.273615249,0.271891148,1.05,28
D118,S031,O083,4,1114,0.319192161,89,0.002629244,0.11891721,0.012340148,1.05,13
D118,S032,O086,4,1114,0.319192161,135,0.469888219,0.056365997,0.043821459,1.05,28
D119,S001,O004,8,92,0.389339241,544,0.015441285,0.39993713,0.047767101,1.05,12
D119,S002,O061,8,92,0.389339241,27,0.381805437,0.01616482,0.491613692,1.05,4
D119,S003,O084,8,92,0.389339241,797,0.372992677,0.000386491,0.00152113,1.05,169
D119,S004,O040,8,92,0.389339241,585,0.392959459,0.39457393,0.498815231,1.05,30
D119,S005,O074,8,92,0.389339241,36,0.042568944,0.004280635,0.087293441,1.05,3
D119,S006,O014,8,92,0.389339241,505,0.055050564,0.385744929,0.323573274,1.05,126
D119,S007,O095,8,92,0.389339241,29,0.365502327,0.314203797,0.177999519,1.05,3
D119,S008,O008,8,92,0.389339241,217,0.118365868,0.010264005,0.438577644,1.05,4
D119,S009,O044,8,92,0.389339241,721,0.432376139,0.324925408,0.144007894,1.05,148
D119,S010,O071,8,92,0.389339241,830,0.025772238,0.059916076,0.006124037,1.05,1
D119,S011,O005,8,92,0.389339241,472,0.458927508,0.08115278,0.018055532,1.05,8
D119,S012,O094,8,92,0.389339241,888,0.302089761,0.091469055,0.358945917,1.05,193
D119,S013,O049,8,92,0.389339241,33,0.068127718,0.327197905,0.351458552,1.05,6
D119,S014,O002,8,92,0.389339241,71,0.386957289,0.33590604,0.423756547,1.05,16
D119,S015,O009,8,92,0.389339241,39,0.272204984,0.243100415,0.446678,1.05,1
D119,S016,O096,8,92,0.389339241,91,0.16170145,0.264353919,0.069555674,1.05,20
D119,S017,O067,8,92,0.389339241,60,0.359928689,0.02076874,0.174232425,1.05,6
D119,S018,O037,8,92,0.389339241,232,0.083660283,0.374766445,0.463420281,1.05,16
D119,S019,O039,8,92,0.389339241,48,0.232718262,0.17994217,0.033136716,1.05,1
D119,S020,O029,8,92,0.389339241,744,0.31398409,0.144642217,0.380464816,1.05,47
D119,S021,O055,8,92,0.389339241,143,0.09821222,0.163666817,0.285033773,1.05,17
D119,S022,O075,8,92,0.389339241,31,0.495260113,0.154710174,0.269857669,1.05,5
D119,S023,O052,8,92,0.389339241,249,0.293109713,0.381495942,0.29384703,1.05,30
D119,S024,O020,8,92,0.389339241,113,0.348269976,0.095285863,0.409466489,1.05,28
D119,S025,O023,8,92,0.389339241,410,0.214451437,0.12789836,0.094002538,1.05,34
D119,S026,O069,8,92,0.389339241,600,0.193256125,0.259153683,0.18565311,1.05,107
D119,S027,O054,8,92,0.389339241,70,0.483939677,0.225369653,0.039302168,1.05,11
D119,S028,O063,8,92,0.389339241,159,0.167777479,0.069957712,0.130372357,1.05,38
D119,S029,O058,8,92,0.389339241,22,0.090722232,0.036785238,0.101049312,1.05,4
D119,S030,O042,8,92,0.389339241,533,0.049123846,0.273615249,0.271891148,1.05,28
D119,S031,O083,8,92,0.389339241,89,0.002629244,0.11891721,0.012340148,1.05,13
D119,S032,O086,8,92,0.389339241,135,0.469888219,0.056365997,0.043821459,1.05,28
D120,S001,O004,4,221,0.447446783,544,0.015441285,0.39993713,0.047767101,1.05,12
D120,S002,O061,4,221,0.447446783,27,0.381805437,0.01616482,0.491613692,1.05,4
D120,S003,O084,4,221,0.447446783,797,0.372992677,0.000386491,0.00152113,1.05,169
D120,S004,O040,4,221,0.447446783,585,0.392959459,0.39457393,0.498815231,1.05,30
D120,S005,O074,4,221,0.447446783,36,0.042568944,0.004280635,0.087293441,1.05,3
D120,S006,O014,4,221,0.447446783,505,0.055050564,0.385744929,0.323573274,1.05,126
D120,S007,O095,4,221,0.447446783,29,0.365502327,0.314203797,0.177999519,1.05,3
D120,S008,O008,4,221,0.447446783,217,0.118365868,0.010264005,0.438577644,1.05,4
D120,S009,O044,4,221,0.447446783,721,0.432376139,0.324925408,0.144007894,1.05,148
D120,S010,O071,4,221,0.447446783,830,0.025772238,0.059916076,0.006124037,1.05,1
D120,S011,O005,4,221,0.447446783,472,0.458927508,0.08115278,0.018055532,1.05,8
D120,S012,O094,4,221,0.447446783,888,0.302089761,0.091469055,0.358945917,1.05,193
