design_id,operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,relative_transaction_load,number_of_attackers,transaction_arrival_rate
D123,O019,1,1200,0.25,24,0.431629638,0.254066717,0.253740338,0.934568431,1,93.45684308
D123,O020,1,1200,0.25,113,0.348269976,0.095285863,0.409466489,0.990902637,28,99.09026365
D123,O021,1,1200,0.25,35,0.407381528,0.191612689,0.078494355,0.726366674,4,72.63666744
D123,O022,1,1200,0.25,193,0.265083523,0.114415056,0.48366938,0.770574624,6,77.05746237
D123,O023,1,1200,0.25,410,0.214451437,0.12789836,0.094002538,0.876090399,34,87.60903986
D123,O024,1,1200,0.25,109,0.107543079,0.370185632,0.33107989,0.763088384,2,76.30883835
D123,O025,1,1200,0.25,53,0.129725034,0.023513439,0.022926164,0.647079336,9,64.70793359
D123,O026,1,1200,0.25,104,0.335746812,0.309055962,0.214783733,0.866605062,9,86.66050617
D123,O027,1,1200,0.25,120,0.173792118,0.275390581,0.115990185,0.594400816,1,59.44008158
D123,O028,1,1200,0.25,315,0.161028291,0.149607497,0.243736481,0.836522744,76,83.65227438
D123,O029,1,1200,0.25,744,0.31398409,0.144642217,0.380464816,1.001095973,47,100.1095973
D123,O030,1,1200,0.25,96,0.291312931,0.178362873,0.260288981,0.712485371,21,71.24853709
D123,O031,1,1200,0.25,61,0.375724597,0.298965989,0.344989603,1.023539068,2,102.3539068
D123,O032,1,1200,0.25,449,0.47407037,0.293964396,0.333868972,0.526716923,86,52.67169234
D123,O033,1,1200,0.25,28,0.356894295,0.285864598,0.280390934,0.572892371,5,57.28923709
D123,O034,1,1200,0.25,172,0.339323194,0.106162856,0.193996227,0.976195745,28,97.61957452
D123,O035,1,1200,0.25,173,0.041159595,0.256897351,0.341435098,0.936656262,22,93.66562622
D123,O036,1,1200,0.25,83,0.318040863,0.288671609,0.125731933,0.510862581,11,51.08625812
D123,O037,1,1200,0.25,232,0.083660283,0.374766445,0.463420281,0.901833982,16,90.18339821
D123,O038,1,1200,0.25,765,0.137328547,0.153890662,0.395745604,0.824092212,73,82.40922118
D123,O039,1,1200,0.25,48,0.232718262,0.17994217,0.033136716,0.784320075,1,78.43200746
D123,O040,1,1200,0.25,585,0.392959459,0.39457393,0.498815231,0.847757244,30,84.77572444
D123,O041,1,1200,0.25,49,0.297735298,0.268205888,0.212580592,0.765018393,7,76.50183927
D123,O042,1,1200,0.25,533,0.049123846,0.273615249,0.271891148,0.775509181,28,77.55091812
D123,O043,1,1200,0.25,936,0.154267686,0.332919895,0.389161836,0.694797352,211,69.47973518
D123,O044,1,1200,0.25,721,0.432376139,0.324925408,0.144007894,0.742867678,148,74.28676783
D123,O045,1,1200,0.25,692,0.331104768,0.086465045,0.220042135,0.679206917,59,67.92069167
D123,O046,1,1200,0.25,402,0.241792287,0.134055119,0.264545347,1.045585484,81,104.5585484
D123,O047,1,1200,0.25,32,0.457593053,0.357426009,0.365235909,0.729886159,4,72.98861593
D123,O048,1,1200,0.25,45,0.221925977,0.348159922,0.204633474,0.792986797,8,79.29867968
D123,O049,1,1200,0.25,33,0.068127718,0.327197905,0.351458552,0.638016666,6,63.80166664
D123,O050,1,1200,0.25,322,0.206052109,0.123509785,0.230258857,0.710466564,78,71.04665639
D123,O051,1,1200,0.25,264,0.415458501,0.161179135,0.311726789,0.922834621,12,92.28346214
D123,O052,1,1200,0.25,249,0.293109713,0.381495942,0.29384703,0.500330142,30,50.03301419
D123,O053,1,1200,0.25,251,0.008437374,0.219704544,0.077608614,0.857828126,11,85.7828126
D123,O054,1,1200,0.25,70,0.483939677,0.225369653,0.039302168,0.574845385,11,57.48453845
D123,O055,1,1200,0.25,143,0.09821222,0.163666817,0.285033773,0.601558378,17,60.15583779
D123,O056,1,1200,0.25,345,0.064149611,0.031223606,0.23904777,0.691855779,21,69.1855779
D123,O057,1,1200,0.25,100,0.400541493,0.216556949,0.487740957,1.038462113,22,103.8462113
D123,O058,1,1200,0.25,22,0.090722232,0.036785238,0.101049312,0.663001423,4,66.30014227
D123,O059,1,1200,0.25,486,0.079431167,0.248195591,0.397292534,0.804788767,76,80.47887671
D123,O060,1,1200,0.25,273,0.451061182,0.170720182,0.061912147,0.815113055,50,81.51130546
D123,O061,1,1200,0.25,27,0.381805437,0.01616482,0.491613692,0.675221612,4,67.52216124
D123,O062,1,1200,0.25,442,0.418928223,0.359834489,0.417321395,0.554105019,34,55.41050193
D123,O063,1,1200,0.25,159,0.167777479,0.069957712,0.130372357,0.943907134,38,94.39071338
D123,O064,1,1200,0.25,358,0.061032209,0.305917985,0.455729849,0.927346891,71,92.73468912
D123,O065,1,1200,0.25,56,0.248866638,0.340199764,0.379559452,0.583546864,5,58.35468637
D123,O066,1,1200,0.25,149,0.351209323,0.192455527,0.149427886,0.883050134,9,88.30501339
D123,O067,1,1200,0.25,60,0.359928689,0.02076874,0.174232425,0.648987034,6,64.89870338
D123,O068,1,1200,0.25,871,0.148525779,0.2389906,0.43126666,0.56330551,22,56.33055097
D123,O069,1,1200,0.25,600,0.193256125,0.259153683,0.18565311,0.968309469,107,96.83094685
D123,O070,1,1200,0.25,139,0.286307662,0.0275532,0.151186277,0.734969069,9,73.4969069
D123,O071,1,1200,0.25,830,0.025772238,0.059916076,0.006124037,0.854259133,1,85.42591325
D123,O072,1,1200,0.25,41,0.447028226,0.353970092,0.321029628,0.606201119,5,60.6201119
D123,O073,1,1200,0.25,22,0.099783277,0.097826372,0.112559894,0.548583884,3,54.85838841
D123,O074,1,1200,0.25,36,0.042568944,0.004280635,0.087293441,0.86728622,3,86.728622
D123,O075,1,1200,0.25,31,0.495260113,0.154710174,0.269857669,0.722353565,5,72.23535652
D123,O076,1,1200,0.25,202,0.209924614,0.319442165,0.171734319,0.667816616,34,66.78166162
D123,O077,1,1200,0.25,648,0.325153788,0.303515085,0.316930252,0.613107267,97,61.31072669
D123,O078,1,1200,0.25,379,0.223960723,0.064878079,0.224272393,0.840645589,80,84.06455889
D123,O079,1,1200,0.25,65,0.075519811,0.282963886,0.299403793,0.51375586,9,51.37558605
D123,O080,1,1200,0.25,206,0.124478381,0.390952102,0.159201992,0.812430792,3,81.24307921
D123,O081,1,1200,0.25,229,0.311863322,0.040757227,0.190953924,0.52059127,6,52.05912701
D123,O082,1,1200,0.25,630,0.267185735,0.363424574,0.305398084,0.528725737,144,52.87257373
D123,O083,1,1200,0.25,89,0.002629244,0.11891721,0.012340148,0.799263288,13,79.92632877
D123,O084,1,1200,0.25,797,0.372992677,0.000386491,0.00152113,0.993396916,169,99.33969159
D123,O085,1,1200,0.25,66,0.183976656,0.236269207,0.120756181,0.591017322,11,59.10173219
D123,O086,1,1200,0.25,135,0.469888219,0.056365997,0.043821459,0.952586866,28,95.25868662
D123,O087,1,1200,0.25,23,0.111840401,0.071296914,0.089679808,0.791166307,2,79.11663067
D123,O088,1,1200,0.25,74,0.028069089,0.054085246,0.202673962,0.619616712,14,61.96167125
D123,O089,1,1200,0.25,55,0.492105028,0.101006081,0.474810428,0.657444473,6,65.74444725
D123,O090,1,1200,0.25,285,0.03434851,0.377557012,0.057284121,0.757204241,14,75.7204241
D123,O091,1,1200,0.25,85,0.181583703,0.224320695,0.138841885,0.830164928,8,83.01649276
D123,O092,1,1200,0.25,303,0.442706311,0.172267227,0.436491903,0.897895329,53,89.78953292
D123,O093,1,1200,0.25,25,0.276275035,0.078153424,0.291384582,0.958605081,1,95.8605081
D123,O094,1,1200,0.25,888,0.302089761,0.091469055,0.358945917,0.915650339,193,91.56503387
D123,O095,1,1200,0.25,29,0.365502327,0.314203797,0.177999519,0.631365154,3,63.13651542
D123,O096,1,1200,0.25,91,0.16170145,0.264353919,0.069555674,0.545005585,20,54.50055846
D124,O001,1,1200,8,184,0.252173292,0.345006223,0.414518539,1.008029851,43,100.8029851
D124,O002,1,1200,8,71,0.386957289,0.33590604,0.423756547,1.030814136,16,103.0814136
D124,O003,1,1200,8,43,0.48531049,0.109844006,0.373132887,0.562934186,5,56.2934186
D124,O004,1,1200,8,544,0.015441285,0.39993713,0.047767101,0.621494583,12,62.14945825
D124,O005,1,1200,8,472,0.458927508,0.08115278,0.018055532,0.751825682,8,75.18256816
D124,O006,1,1200,8,26,0.466438896,0.19990199,0.36047691,0.537345538,5,53.73455384
D124,O007,1,1200,8,20,0.141130372,0.138764594,0.166622366,0.974703346,2,97.47033455
D124,O008,1,1200,8,217,0.118365868,0.010264005,0.438577644,0.70421183,4,70.42118302
D124,O009,1,1200,8,39,0.272204984,0.243100415,0.446678,0.893215891,1,89.32158912
D124,O010,1,1200,8,78,0.42428609,0.04657399,0.47291634,0.886241643,6,88.62416428
D124,O011,1,1200,8,163,0.257766277,0.230369452,0.067376828,1.041013094,24,104.1013094
D124,O012,1,1200,8,121,0.018977159,0.042108472,0.106166432,0.634587855,7,63.4587855
D124,O013,1,1200,8,38,0.13035544,0.200717694,0.465695355,0.90739434,4,90.73943399
D124,O014,1,1200,8,505,0.055050564,0.385744929,0.323573274,0.956197221,126,95.61972212
D124,O015,1,1200,8,369,0.403527677,0.186961283,0.029180542,1.016098144,88,101.6098144
D124,O016,1,1200,8,990,0.188337728,0.211915952,0.403770273,0.683522338,99,68.35223385
D124,O017,1,1200,8,47,0.235947901,0.205558573,0.450421949,0.98550411,1,98.55041102
D124,O018,1,1200,8,128,0.201594351,0.132120615,0.2466657,1.015365814,15,101.5365814
D124,O019,1,1200,8,24,0.431629638,0.254066717,0.253740338,0.934568431,1,93.45684308
D124,O020,1,1200,8,113,0.348269976,0.095285863,0.409466489,0.990902637,28,99.09026365
D124,O021,1,1200,8,35,0.407381528,0.191612689,0.078494355,0.726366674,4,72.63666744
D124,O022,1,1200,8,193,0.265083523,0.114415056,0.48366938,0.770574624,6,77.05746237
D124,O023,1,1200,8,410,0.214451437,0.12789836,0.094002538,0.876090399,34,87.60903986
D124,O024,1,1200,8,109,0.107543079,0.370185632,0.33107989,0.763088384,2,76.30883835
D124,O025,1,1200,8,53,0.129725034,0.023513439,0.022926164,0.647079336,9,64.70793359
D124,O026,1,1200,8,104,0.335746812,0.309055962,0.214783733,0.866605062,9,86.66050617
D124,O027,1,1200,8,120,0.173792118,0.275390581,0.115990185,0.594400816,1,59.44008158
D124,O028,1,1200,8,315,0.161028291,0.149607497,0.243736481,0.836522744,76,83.65227438
D124,O029,1,1200,8,744,0.31398409,0.144642217,0.380464816,1.001095973,47,100.1095973
D124,O030,1,1200,8,96,0.291312931,0.178362873,0.260288981,0.712485371,21,71.24853709
D124,O031,1,1200,8,61,0.375724597,0.298965989,0.344989603,1.023539068,2,102.3539068
D124,O032,1,1200,8,449,0.47407037,0.293964396,0.333868972,0.526716923,86,52.67169234
D124,O033,1,1200,8,28,0.356894295,0.285864598,0.280390934,0.572892371,5,57.28923709
D124,O034,1,1200,8,172,0.339323194,0.106162856,0.193996227,0.976195745,28,97.61957452
D124,O035,1,1200,8,173,0.041159595,0.256897351,0.341435098,0.936656262,22,93.66562622
D124,O036,1,1200,8,83,0.318040863,0.288671609,0.125731933,0.510862581,11,51.08625812
D124,O037,1,1200,8,232,0.083660283,0.374766445,0.463420281,0.901833982,16,90.18339821
D124,O038,1,1200,8,765,0.137328547,0.153890662,0.395745604,0.824092212,73,82.40922118
D124,O039,1,1200,8,48,0.232718262,0.17994217,0.033136716,0.784320075,1,78.43200746
D124,O040,1,1200,8,585,0.392959459,0.39457393,0.498815231,0.847757244,30,84.77572444
D124,O041,1,1200,8,49,0.297735298,0.268205888,0.212580592,0.765018393,7,76.50183927
D124,O042,1,1200,8,533,0.049123846,0.273615249,0.271891148,0.775509181,28,77.55091812
D124,O043,1,1200,8,936,0.154267686,0.332919895,0.389161836,0.694797352,211,69.47973518
D124,O044,1,1200,8,721,0.432376139,0.324925408,0.144007894,0.742867678,148,74.28676783
D124,O045,1,1200,8,692,0.331104768,0.086465045,0.220042135,0.679206917,59,67.92069167
D124,O046,1,1200,8,402,0.241792287,0.134055119,0.264545347,1.045585484,81,104.5585484
D124,O047,1,1200,8,32,0.457593053,0.357426009,0.365235909,0.729886159,4,72.98861593
D124,O048,1,1200,8,45,0.221925977,0.348159922,0.204633474,0.792986797,8,79.29867968
D124,O049,1,1200,8,33,0.068127718,0.327197905,0.351458552,0.638016666,6,63.80166664
D124,O050,1,1200,8,322,0.206052109,0.123509785,0.230258857,0.710466564,78,71.04665639
D124,O051,1,1200,8,264,0.415458501,0.161179135,0.311726789,0.922834621,12,92.28346214
D124,O052,1,1200,8,249,0.293109713,0.381495942,0.29384703,0.500330142,30,50.03301419
D124,O053,1,1200,8,251,0.008437374,0.219704544,0.077608614,0.857828126,11,85.7828126
D124,O054,1,1200,8,70,0.483939677,0.225369653,0.039302168,0.574845385,11,57.48453845
D124,O055,1,1200,8,143,0.09821222,0.163666817,0.285033773,0.601558378,17,60.15583779
D124,O056,1,1200,8,345,0.064149611,0.031223606,0.23904777,0.691855779,21,69.1855779
D124,O057,1,1200,8,100,0.400541493,0.216556949,0.487740957,1.038462113,22,103.8462113
D124,O058,1,1200,8,22,0.090722232,0.036785238,0.101049312,0.663001423,4,66.30014227
D124,O059,1,1200,8,486,0.079431167,0.248195591,0.397292534,0.804788767,76,80.47887671
D124,O060,1,1200,8,273,0.451061182,0.170720182,0.061912147,0.815113055,50,81.51130546
D124,O061,1,1200,8,27,0.381805437,0.01616482,0.491613692,0.675221612,4,67.52216124
D124,O062,1,1200,8,442,0.418928223,0.359834489,0.417321395,0.554105019,34,55.41050193
D124,O063,1,1200,8,159,0.167777479,0.069957712,0.130372357,0.943907134,38,94.39071338
D124,O064,1,1200,8,358,0.061032209,0.305917985,0.455729849,0.927346891,71,92.73468912
D124,O065,1,1200,8,56,0.248866638,0.340199764,0.379559452,0.583546864,5,58.35468637
D124,O066,1,1200,8,149,0.351209323,0.192455527,0.149427886,0.883050134,9,88.30501339
D124,O067,1,1200,8,60,0.359928689,0.02076874,0.174232425,0.648987034,6,64.89870338
D124,O068,1,1200,8,871,0.148525779,0.2389906,0.43126666,0.56330551,22,56.33055097
D124,O069,1,1200,8,600,0.193256125,0.259153683,0.18565311,0.968309469,107,96.83094685
D124,O070,1,1200,8,139,0.286307662,0.0275532,0.151186277,0.734969069,9,73.4969069
D124,O071,1,1200,8,830,0.025772238,0.059916076,0.006124037,0.854259133,1,85.42591325
D124,O072,1,1200,8,41,0.447028226,0.353970092,0.321029628,0.606201119,5,60.6201119
D124,O073,1,1200,8,22,0.099783277,0.097826372,0.112559894,0.548583884,3,54.85838841
D124,O074,1,1200,8,36,0.042568944,0.004280635,0.087293441,0.86728622,3,86.728622
D124,O075,1,1200,8,31,0.495260113,0.154710174,0.269857669,0.722353565,5,72.23535652
D124,O076,1,1200,8,202,0.209924614,0.319442165,0.171734319,0.667816616,34,66.78166162
D124,O077,1,1200,8,648,0.325153788,0.303515085,0.316930252,0.613107267,97,61.31072669
D124,O078,1,1200,8,379,0.223960723,0.064878079,0.224272393,0.840645589,80,84.06455889
D124,O079,1,1200,8,65,0.075519811,0.282963886,0.299403793,0.51375586,9,51.37558605
D124,O080,1,1200,8,206,0.124478381,0.390952102,0.159201992,0.812430792,3,81.24307921
D124,O081,1,1200,8,229,0.311863322,0.040757227,0.190953924,0.52059127,6,52.05912701
D124,O082,1,1200,8,630,0.267185735,0.363424574,0.305398084,0.528725737,144,52.87257373
D124,O083,1,1200,8,89,0.002629244,0.11891721,0.012340148,0.799263288,13,79.92632877
D124,O084,1,1200,8,797,0.372992677,0.000386491,0.00152113,0.993396916,169,99.33969159
D124,O085,1,1200,8,66,0.183976656,0.236269207,0.120756181,0.591017322,11,59.10173219
D124,O086,1,1200,8,135,0.469888219,0.056365997,0.043821459,0.952586866,28,95.25868662
D124,O087,1,1200,8,23,0.111840401,0.071296914,0.089679808,0.791166307,2,79.11663067
D124,O088,1,1200,8,74,0.028069089,0.054085246,0.202673962,0.619616712,14,61.96167125
D124,O089,1,1200,8,55,0.492105028,0.101006081,0.474810428,0.657444473,6,65.74444725
D124,O090,1,1200,8,285,0.03434851,0.377557012,0.057284121,0.757204241,14,75.7204241
D124,O091,1,1200,8,85,0.181583703,0.224320695,0.138841885,0.830164928,8,83.01649276
D124,O092,1,1200,8,303,0.442706311,0.172267227,0.436491903,0.897895329,53,89.78953292
D124,O093,1,1200,8,25,0.276275035,0.078153424,0.291384582,0.958605081,1,95.8605081
D124,O094,1,1200,8,888,0.302089761,0.091469055,0.358945917,0.915650339,193,91.56503387
D124,O095,1,1200,8,29,0.365502327,0.314203797,0.177999519,0.631365154,3,63.13651542
D124,O096,1,1200,8,91,0.16170145,0.264353919,0.069555674,0.545005585,20,54.50055846
D125,O001,8,60,0.25,184,0.252173292,0.345006223,0.414518539,1.008029851,43,100.8029851
D125,O002,8,60,0.25,71,0.386957289,0.33590604,0.423756547,1.030814136,16,103.0814136
D125,O003,8,60,0.25,43,0.48531049,0.109844006,0.373132887,0.562934186,5,56.2934186
D125,O004,8,60,0.25,544,0.015441285,0.39993713,0.047767101,0.621494583,12,62.14945825
D125,O005,8,60,0.25,472,0.458927508,0.08115278,0.018055532,0.751825682,8,75.18256816
D125,O006,8,60,0.25,26,0.466438896,0.19990199,0.36047691,0.537345538,5,53.73455384
D125,O007,8,60,0.25,20,0.141130372,0.138764594,0.166622366,0.974703346,2,97.47033455
D125,O008,8,60,0.25,217,0.118365868,0.010264005,0.438577644,0.70421183,4,70.42118302
D125,O009,8,60,0.25,39,0.272204984,0.243100415,0.446678,0.893215891,1,89.32158912
D125,O010,8,60,0.25,78,0.42428609,0.04657399,0.47291634,0.886241643,6,88.62416428
D125,O011,8,60,0.25,163,0.257766277,0.230369452,0.067376828,1.041013094,24,104.1013094
D125,O012,8,60,0.25,121,0.018977159,0.042108472,0.106166432,0.634587855,7,63.4587855
D125,O013,8,60,0.25,38,0.13035544,0.200717694,0.465695355,0.90739434,4,90.73943399
D125,O014,8,60,0.25,505,0.055050564,0.385744929,0.323573274,0.956197221,126,95.61972212
D125,O015,8,60,0.25,369,0.403527677,0.186961283,0.029180542,1.016098144,88,101.6098144
D125,O016,8,60,0.25,990,0.188337728,0.211915952,0.403770273,0.683522338,99,68.35223385
D125,O017,8,60,0.25,47,0.235947901,0.205558573,0.450421949,0.98550411,1,98.55041102
D125,O018,8,60,0.25,128,0.201594351,0.132120615,0.2466657,1.015365814,15,101.5365814
D125,O019,8,60,0.25,24,0.431629638,0.254066717,0.253740338,0.934568431,1,93.45684308
D125,O020,8,60,0.25,113,0.348269976,0.095285863,0.409466489,0.990902637,28,99.09026365
D125,O021,8,60,0.25,35,0.407381528,0.191612689,0.078494355,0.726366674,4,72.63666744
D125,O022,8,60,0.25,193,0.265083523,0.114415056,0.48366938,0.770574624,6,77.05746237
D125,O023,8,60,0.25,410,0.214451437,0.12789836,0.094002538,0.876090399,34,87.60903986
D125,O024,8,60,0.25,109,0.107543079,0.370185632,0.33107989,0.763088384,2,76.30883835
D125,O025,8,60,0.25,53,0.129725034,0.023513439,0.022926164,0.647079336,9,64.70793359
D125,O026,8,60,0.25,104,0.335746812,0.309055962,0.214783733,0.866605062,9,86.66050617
D125,O027,8,60,0.25,120,0.173792118,0.275390581,0.115990185,0.594400816,1,59.44008158
D125,O028,8,60,0.25,315,0.161028291,0.149607497,0.243736481,0.836522744,76,83.65227438
D125,O029,8,60,0.25,744,0.31398409,0.144642217,0.380464816,1.001095973,47,100.1095973
D125,O030,8,60,0.25,96,0.291312931,0.178362873,0.260288981,0.712485371,21,71.24853709
D125,O031,8,60,0.25,61,0.375724597,0.298965989,0.344989603,1.023539068,2,102.3539068
D125,O032,8,60,0.25,449,0.47407037,0.293964396,0.333868972,0.526716923,86,52.67169234
D125,O033,8,60,0.25,28,0.356894295,0.285864598,0.280390934,0.572892371,5,57.28923709
D125,O034,8,60,0.25,172,0.339323194,0.106162856,0.193996227,0.976195745,28,97.61957452
D125,O035,8,60,0.25,173,0.041159595,0.256897351,0.341435098,0.936656262,22,93.66562622
D125,O036,8,60,0.25,83,0.318040863,0.288671609,0.125731933,0.510862581,11,51.08625812
D125,O037,8,60,0.25,232,0.083660283,0.374766445,0.463420281,0.901833982,16,90.18339821
D125,O038,8,60,0.25,765,0.137328547,0.153890662,0.395745604,0.824092212,73,82.40922118
D125,O039,8,60,0.25,48,0.232718262,0.17994217,0.033136716,0.784320075,1,78.43200746
D125,O040,8,60,0.25,585,0.392959459,0.39457393,0.498815231,0.847757244,30,84.77572444
D125,O041,8,60,0.25,49,0.297735298,0.268205888,0.212580592,0.765018393,7,76.50183927
D125,O042,8,60,0.25,533,0.049123846,0.273615249,0.271891148,0.775509181,28,77.55091812
D125,O043,8,60,0.25,936,0.154267686,0.332919895,0.389161836,0.694797352,211,69.47973518
D125,O044,8,60,0.25,721,0.432376139,0.324925408,0.144007894,0.742867678,148,74.28676783
D125,O045,8,60,0.25,692,0.331104768,0.086465045,0.220042135,0.679206917,59,67.92069167
D125,O046,8,60,0.25,402,0.241792287,0.134055119,0.264545347,1.045585484,81,104.5585484
D125,O047,8,60,0.25,32,0.457593053,0.357426009,0.365235909,0.729886159,4,72.98861593
D125,O048,8,60,0.25,45,0.221925977,0.348159922,0.204633474,0.792986797,8,79.29867968
D125,O049,8,60,0.25,33,0.068127718,0.327197905,0.351458552,0.638016666,6,63.80166664
D125,O050,8,60,0.25,322,0.206052109,0.123509785,0.230258857,0.710466564,78,71.04665639
D125,O051,8,60,0.25,264,0.415458501,0.161179135,0.311726789,0.922834621,12,92.28346214
D125,O052,8,60,0.25,249,0.293109713,0.381495942,0.29384703,0.500330142,30,50.03301419
